"lon","lat","latlon","umw","x","y","domain.paleon","pc.all1","pc.all2","pc.setveg1","pc.setveg2","pc.setveg.mod1","pc.setveg.mod2","pc.umw1","pc.umw2","pc.umw.mod1","pc.umw.mod2"
-91.25,47.25,"lat47.25lon-91.25",NA,NA,NA,NA,1.75789037200727,-0.181028534225971,NA,NA,NA,NA,NA,NA,NA,NA
-91.25,47.75,"lat47.75lon-91.25",NA,NA,NA,"MN",1.85041610684673,-0.104275854781925,2.64200346619409,-1.62025025934198,NA,NA,2.66359921650734,-0.971084549628732,NA,NA
-91.25,48.25,"lat48.25lon-91.25",NA,NA,NA,NA,2.22821262055846,-0.144520242362406,NA,NA,NA,NA,NA,NA,NA,NA
-91.25,48.75,"lat48.75lon-91.25",NA,NA,NA,NA,2.25819999366376,-0.471589087037847,NA,NA,NA,NA,NA,NA,NA,NA
-91.25,49.25,"lat49.25lon-91.25",NA,NA,NA,NA,2.33007735760119,-0.79349654699839,NA,NA,NA,NA,NA,NA,NA,NA
-91.25,49.75,"lat49.75lon-91.25",NA,NA,NA,NA,2.35071994660553,-0.781154180046127,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,35.25,"lat35.25lon-90.75","n",0.3098762112,-0.1100772776,NA,-2.33478996480496,-0.158858542355844,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,35.75,"lat35.75lon-90.75",NA,NA,NA,NA,-2.45760323371939,-0.0104151926358586,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,36.25,"lat36.25lon-90.75",NA,NA,NA,NA,-1.67047408697691,0.203668152108058,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,36.75,"lat36.75lon-90.75","n",0.3252250765,0.0539132274,NA,-1.57619303125139,0.307814673934439,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,37.25,"lat37.25lon-90.75",NA,NA,NA,NA,-1.29042571152533,0.115530915510445,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,37.75,"lat37.75lon-90.75",NA,NA,NA,NA,-1.49236135280797,-0.227794029583697,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,38.25,"lat38.25lon-90.75","n",0.3406289024,0.2184909436,NA,-1.59400894111627,-0.41747968750647,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,38.75,"lat38.75lon-90.75",NA,NA,NA,NA,-1.13434997731908,-0.530241170708115,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,39.25,"lat39.25lon-90.75",NA,NA,NA,"IL",-0.965917066534985,-0.178695495795201,-1.11778244868209,1.2111874778616,NA,NA,NA,NA,NA,NA
-90.75,39.75,"lat39.75lon-90.75","n",0.3560805579,0.3835796806,"IL",-0.93788465379381,0.153456897652417,-0.880964999233283,1.46486595476973,-1.07105597100832,1.24448897823399,NA,NA,NA,NA
-90.75,40.25,"lat40.25lon-90.75",NA,NA,NA,"IL",-0.941403575243061,0.10911259460489,-1.05953813017234,1.2500733682884,NA,NA,NA,NA,NA,NA
-90.75,40.75,"lat40.75lon-90.75",NA,NA,NA,"IL",-0.929388020587267,-0.165971646861262,-1.23062476329612,0.943041931862512,NA,NA,NA,NA,NA,NA
-90.75,41.25,"lat41.25lon-90.75","n",0.3715724207,0.5490980006,"IL",-0.602939838641591,-0.0858415902367804,-0.59917095254044,0.875853889713755,-0.725280967201946,0.71454193990282,NA,NA,NA,NA
-90.75,41.75,"lat41.75lon-90.75",NA,NA,NA,NA,-0.247879073123978,0.266316798711555,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,42.25,"lat42.25lon-90.75",NA,NA,NA,NA,-0.0866622109980654,-0.0624054368200126,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,42.75,"lat42.75lon-90.75","y",0.3870963187,0.7149585926,"WI",0.200241976154758,0.0770993253412192,0.358267169785728,0.19108920057315,0.291150772326669,0.239038583963044,-0.54021109661861,2.46043681347824,1.18068161233692,-1.88282755179032
-90.75,43.25,"lat43.25lon-90.75",NA,NA,NA,"WI",0.319870566052851,-0.0215452818081696,-0.0333457260548967,-0.26657015612559,NA,NA,-0.867797929872121,1.80793752311764,NA,NA
-90.75,43.75,"lat43.75lon-90.75",NA,NA,NA,"WI",0.308691783732324,-0.0213034270758928,-0.0793125853602763,-0.281227175858891,NA,NA,-0.883503858809797,1.78653522110003,NA,NA
-90.75,44.25,"lat44.25lon-90.75","y",0.4026434635,0.8810675568,"WI",0.983260491442186,0.32647503137229,1.89863790462283,0.18077990634356,1.78414728587649,0.34316236468311,1.22474994006107,2.14291721906537,2.27967778147848,-0.562436212357352
-90.75,44.75,"lat44.75lon-90.75",NA,NA,NA,"WI",0.548917871467269,0.228385034202173,0.281951047039133,-0.597222333534039,NA,NA,-0.215868014849528,1.2153905935629,NA,NA
-90.75,45.25,"lat45.25lon-90.75",NA,NA,NA,"WI",0.775751095692246,-0.0385596794809655,0.758376082749957,-0.876441900772322,NA,NA,0.428344037879318,0.687292549991324,NA,NA
-90.75,45.75,"lat45.75lon-90.75","n",0.4182043725,1.0473235813,"WI",0.791868940320395,-0.217586087790974,0.745499288547023,-1.12046737749419,0.816373845445672,-0.913264714354386,0.500894579814147,0.302612279895344,NA,NA
-90.75,46.25,"lat46.25lon-90.75",NA,NA,NA,"WI",0.796237369117809,-0.325216960014232,0.38101921394967,-1.38045475391366,NA,NA,0.110053958675639,-0.045589433336651,NA,NA
-90.75,46.75,"lat46.75lon-90.75",NA,NA,NA,NA,0.347032118174689,-0.479231229671268,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,48.25,"lat48.25lon-90.75",NA,NA,NA,NA,1.27832908405456,-0.572033509298022,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,48.75,"lat48.75lon-90.75","n",0.4493255395,1.3798286757,NA,1.56403550719964,-0.592265725549607,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,49.25,"lat49.25lon-90.75",NA,NA,NA,NA,2.44532401982491,-0.695682543949932,NA,NA,NA,NA,NA,NA,NA,NA
-90.75,49.75,"lat49.75lon-90.75",NA,NA,NA,NA,2.5430426599857,-0.680962924231058,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,35.25,"lat35.25lon-90.25",NA,NA,NA,NA,-2.32802430538164,0.266389468729006,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,35.75,"lat35.75lon-90.25",NA,NA,NA,NA,-2.49625283487915,0.238714103225722,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,36.25,"lat36.25lon-90.25",NA,NA,NA,NA,-2.11533483105553,0.355161642733028,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,36.75,"lat36.75lon-90.25",NA,NA,NA,NA,-1.19891947846754,0.913456292087657,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,37.25,"lat37.25lon-90.25",NA,NA,NA,NA,-1.38886057531647,0.369357155625737,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,37.75,"lat37.75lon-90.25",NA,NA,NA,NA,-1.60373465331528,-0.134901965134669,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,38.25,"lat38.25lon-90.25",NA,NA,NA,"IL",-1.54527483283933,-0.417630320820773,-2.12317225907615,1.50555753387223,NA,NA,NA,NA,NA,NA
-90.25,38.75,"lat38.75lon-90.25",NA,NA,NA,NA,-1.44469886020565,-0.779004664564004,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,39.25,"lat39.25lon-90.25",NA,NA,NA,"IL",-0.928931176567518,-0.0844842884875324,-0.97858970457181,1.24363290985741,NA,NA,NA,NA,NA,NA
-90.25,39.75,"lat39.75lon-90.25",NA,NA,NA,"IL",-1.18906145356405,-0.216654037655237,-1.7236256619319,0.972479519630462,NA,NA,NA,NA,NA,NA
-90.25,40.25,"lat40.25lon-90.25",NA,NA,NA,"IL",-0.821047776969204,-0.0727433345380317,-0.844738091724089,1.13008898471002,NA,NA,NA,NA,NA,NA
-90.25,40.75,"lat40.75lon-90.25",NA,NA,NA,"IL",-0.743262168125514,0.165706969182207,-0.722129054766706,1.16587810439096,NA,NA,NA,NA,NA,NA
-90.25,41.25,"lat41.25lon-90.25",NA,NA,NA,"IL",-0.899765020242265,0.10510898359382,-1.18363209086507,0.998452193161724,NA,NA,NA,NA,NA,NA
-90.25,41.75,"lat41.75lon-90.25",NA,NA,NA,"IL",-0.233775315004111,0.468136827774058,0.0399576702303713,1.02992288352641,NA,NA,NA,NA,NA,NA
-90.25,42.25,"lat42.25lon-90.25",NA,NA,NA,"IL",0.0683808418729689,0.152434207154218,0.318734774628413,0.436190475100005,NA,NA,NA,NA,NA,NA
-90.25,42.75,"lat42.75lon-90.25",NA,NA,NA,"WI",0.18595907215572,-0.0210821371046847,0.403686281256312,0.136096939386883,NA,NA,-0.455158715032278,2.34545054160564,NA,NA
-90.25,43.25,"lat43.25lon-90.25",NA,NA,NA,"WI",0.252708488830467,-0.132367212418711,-0.19755590335863,-0.329885930458035,NA,NA,-1.02386732553978,1.73161189809613,NA,NA
-90.25,43.75,"lat43.75lon-90.25",NA,NA,NA,"WI",0.0210821210277253,-0.0682269433726583,-0.388334555368604,-0.412737138350715,NA,NA,-1.12714228679784,1.57814347894584,NA,NA
-90.25,44.25,"lat44.25lon-90.25",NA,NA,NA,"WI",1.1598027005653,0.473923706390587,2.34631368584174,0.17978689780644,NA,NA,1.82477160406113,2.07720895351412,NA,NA
-90.25,44.75,"lat44.75lon-90.25",NA,NA,NA,"WI",0.696149612976276,0.479221201909458,0.619611281622415,-0.562674823984299,NA,NA,0.239861731148576,1.21984071070054,NA,NA
-90.25,45.25,"lat45.25lon-90.25",NA,NA,NA,"WI",0.832692076016565,0.158741037351663,0.884717840939616,-0.897783816190577,NA,NA,0.63956420137687,0.621153402449328,NA,NA
-90.25,45.75,"lat45.75lon-90.25",NA,NA,NA,"WI",1.29526162775435,0.0920268581135145,1.87627591101561,-0.936987645441848,NA,NA,1.73969666394874,0.394708320859619,NA,NA
-90.25,46.25,"lat46.25lon-90.25",NA,NA,NA,"WI",1.38900171418449,-0.0997788111150819,2.06640775815669,-0.782161519772682,NA,NA,1.72175222771576,0.590692201412139,NA,NA
-90.25,48.25,"lat48.25lon-90.25",NA,NA,NA,NA,1.37185110395974,-0.715239038383851,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,48.75,"lat48.75lon-90.25",NA,NA,NA,NA,1.43992907578377,-0.712326981637987,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,49.25,"lat49.25lon-90.25",NA,NA,NA,NA,2.62907435589958,-0.628999551938287,NA,NA,NA,NA,NA,NA,NA,NA
-90.25,49.75,"lat49.75lon-90.25",NA,NA,NA,NA,2.69343697274208,-0.544520348264311,NA,NA,NA,NA,NA,NA,NA,NA
-89.75,35.25,"lat35.25lon-89.75","n",0.4016596724,-0.1180922376,NA,-2.09067459021831,0.722697906242661,NA,NA,NA,NA,NA,NA,NA,NA
-89.75,35.75,"lat35.75lon-89.75",NA,NA,NA,NA,-2.21103989422064,0.757034804841449,NA,NA,NA,NA,NA,NA,NA,NA
-89.75,36.25,"lat36.25lon-89.75",NA,NA,NA,NA,-2.40174090912729,0.720861187030508,NA,NA,NA,NA,NA,NA,NA,NA
-89.75,36.75,"lat36.75lon-89.75",NA,NA,NA,NA,-2.57358757836994,0.733107255389182,NA,NA,NA,NA,NA,NA,NA,NA
-89.75,37.25,"lat37.25lon-89.75",NA,NA,NA,NA,-1.57013464560152,0.529421252057112,NA,NA,NA,NA,NA,NA,NA,NA
-89.75,37.75,"lat37.75lon-89.75","n",0.4238657402,0.1558535572,NA,-1.44267253770664,0.0638455788016164,NA,NA,NA,NA,NA,NA,NA,NA
-89.75,38.25,"lat38.25lon-89.75",NA,NA,NA,"IL",-1.34821988268454,-0.192484764190185,-1.59392774883088,1.67370332497067,NA,NA,NA,NA,NA,NA
-89.75,38.75,"lat38.75lon-89.75",NA,NA,NA,"IL",-1.18733163781286,-0.334965485703841,-1.41542004669668,1.34392518972691,NA,NA,NA,NA,NA,NA
-89.75,39.25,"lat39.25lon-89.75",NA,NA,NA,"IL",-1.11430691282461,-0.593486151677723,-1.59951102661325,0.848655254656578,NA,NA,NA,NA,NA,NA
-89.75,39.75,"lat39.75lon-89.75",NA,NA,NA,"IL",-1.31068562156663,-0.564934210973095,-2.20514031633625,0.610759817162999,NA,NA,NA,NA,NA,NA
-89.75,40.25,"lat40.25lon-89.75","n",0.4461926791,0.4312904807,"IL",-1.21283374146793,-0.430188554833572,-2.06660425732996,0.567309874104527,-2.11432554666178,0.31657609314192,NA,NA,NA,NA
-89.75,40.75,"lat40.75lon-89.75",NA,NA,NA,"IL",-0.645329243048369,0.0677511069614486,-0.568411059337804,1.06252570693291,NA,NA,NA,NA,NA,NA
-89.75,41.25,"lat41.25lon-89.75",NA,NA,NA,"IL",-0.690005154546455,0.156268955215466,-0.871110463133697,0.873957907589035,NA,NA,NA,NA,NA,NA
-89.75,41.75,"lat41.75lon-89.75",NA,NA,NA,"IL",-0.614815562607411,0.18847516413687,-1.3321974448396,0.340029081823782,NA,NA,NA,NA,NA,NA
-89.75,42.25,"lat42.25lon-89.75",NA,NA,NA,"IL",0.136689601778445,0.0621630164457714,0.407981085922741,0.295832306080442,NA,NA,NA,NA,NA,NA
-89.75,42.75,"lat42.75lon-89.75","y",0.4686098416,0.7078404515,"WI",0.218080282422547,-0.158374465636964,0.404421351840172,-0.0649179034130603,0.360972603705539,-0.0394496226363568,-0.360285809991656,2.03911934223195,1.08614371014456,-1.59927344373626
-89.75,43.25,"lat43.25lon-89.75",NA,NA,NA,"WI",0.0280170252995579,-0.423101020552207,-0.587317934815303,-0.63090457735649,NA,NA,-1.32702663768641,1.30987691428836,NA,NA
-89.75,43.75,"lat43.75lon-89.75",NA,NA,NA,"WI",0.194602934525606,-0.237948068321518,-0.65226015080165,-0.832758226779433,NA,NA,-1.30353790503734,1.00813443060659,NA,NA
-89.75,44.25,"lat44.25lon-89.75",NA,NA,NA,"WI",1.22092207526609,0.288908893901496,2.34405813112483,-0.0327495127155326,NA,NA,1.84886749883219,1.73299017863453,NA,NA
-89.75,44.75,"lat44.75lon-89.75",NA,NA,NA,"WI",0.824352768474378,0.347908473613834,0.687919660951843,-0.759128963267743,NA,NA,0.406296540640403,0.937412818738254,NA,NA
-89.75,45.25,"lat45.25lon-89.75","y",0.4910827428,0.9850780435,"WI",1.02418840213564,0.0840628302634128,1.3240334848757,-0.986195504219538,1.36258281835436,-0.704661248124649,1.17034011792463,0.406965060810236,0.948030364020835,0.846578732677534
-89.75,45.75,"lat45.75lon-89.75",NA,NA,NA,"WI",1.57780014371919,0.105628430466948,2.26422353714447,-0.987875775162804,NA,NA,2.18039874614315,0.271465592057753,NA,NA
-89.75,46.25,"lat46.25lon-89.75","y",0.5000789197,1.0960596389,"WI",1.7084009430124,-0.212871867069787,2.45947889612961,-1.12424908455424,2.47517566847062,-0.860580335309552,2.36231356040075,0.023610956966405,1.7893712804018,1.57508407172128
-89.75,46.75,"lat46.75lon-89.75",NA,NA,NA,"MI - upper",0.608576398784248,-0.606732862960597,-0.0619898917946021,-1.70102026615831,NA,NA,-0.330283473011156,-0.52036789071247,NA,NA
-89.75,48.75,"lat48.75lon-89.75",NA,NA,NA,NA,1.46070615925469,-0.884002318127662,NA,NA,NA,NA,NA,NA,NA,NA
-89.75,49.25,"lat49.25lon-89.75",NA,NA,NA,NA,2.66684267443321,-0.671903352371484,NA,NA,NA,NA,NA,NA,NA,NA
-89.75,49.75,"lat49.75lon-89.75",NA,NA,NA,NA,2.68021604020327,-0.630422507574525,NA,NA,NA,NA,NA,NA,NA,NA
-89.25,35.25,"lat35.25lon-89.25","n",0.4475870195,-0.1216713643,NA,-2.09258289737279,1.16220410553168,NA,NA,NA,NA,NA,NA,NA,NA
-89.25,35.75,"lat35.75lon-89.25",NA,NA,NA,NA,-2.05034782645171,1.21167746067881,NA,NA,NA,NA,NA,NA,NA,NA
-89.25,36.25,"lat36.25lon-89.25",NA,NA,NA,NA,-2.02123513568462,0.930202676749042,NA,NA,NA,NA,NA,NA,NA,NA
-89.25,36.75,"lat36.75lon-89.25","n",0.4598730942,0.0425770018,NA,-2.41010731977382,0.687138692909802,NA,NA,NA,NA,NA,NA,NA,NA
-89.25,37.25,"lat37.25lon-89.25",NA,NA,NA,"IL",-1.59890661290578,0.535104312702044,-1.72622363180155,2.4281384637391,NA,NA,NA,NA,NA,NA
-89.25,37.75,"lat37.75lon-89.25",NA,NA,NA,"IL",-1.39375854316207,-0.0207717199649299,-1.61989702043769,1.80585400362213,NA,NA,NA,NA,NA,NA
-89.25,38.25,"lat38.25lon-89.25","n",0.4722031625,0.2074135024,"IL",-1.66233974456811,-0.344288269305426,-2.41611125012398,1.31485766845716,-2.54702672016961,0.933135086358531,NA,NA,NA,NA
-89.25,38.75,"lat38.75lon-89.25",NA,NA,NA,"IL",-1.64060705061023,-0.38732695927607,-2.65599394617916,1.05106097334881,NA,NA,NA,NA,NA,NA
-89.25,39.25,"lat39.25lon-89.25",NA,NA,NA,"IL",-1.50713124088795,-0.422824590492302,-2.36665105617647,0.940244252892073,NA,NA,NA,NA,NA,NA
-89.25,39.75,"lat39.75lon-89.25","n",0.4845715161,0.3727618275,"IL",-1.3201894851822,-0.359050603442587,-2.1258501553265,0.788001053483093,-2.19780767095684,0.514821936439334,NA,NA,NA,NA
-89.25,40.25,"lat40.25lon-89.25",NA,NA,NA,"IL",-1.16376081527585,-0.425097620751872,-1.96893409546056,0.544195081214055,NA,NA,NA,NA,NA,NA
-89.25,40.75,"lat40.75lon-89.25",NA,NA,NA,"IL",-1.08475834911308,-0.126227724923722,-1.78242693971666,0.694301374493072,NA,NA,NA,NA,NA,NA
-89.25,41.25,"lat41.25lon-89.25","n",0.4969720538,0.5385404108,"IL",-0.706358007743361,0.187789790617999,-0.923484815464794,0.828295460282903,-1.03121084286796,0.737103277518781,NA,NA,NA,NA
-89.25,41.75,"lat41.75lon-89.25",NA,NA,NA,"IL",-0.33591859286577,0.308248867549621,-0.262811482366544,0.771259526845508,NA,NA,NA,NA,NA,NA
-89.25,42.25,"lat42.25lon-89.25",NA,NA,NA,"IL",0.122624135109856,-0.00428969492632644,0.336591091219102,0.286476499354917,NA,NA,NA,NA,NA,NA
-89.25,42.75,"lat42.75lon-89.25","y",0.5093982343,0.7046618045,"WI",-0.195442189647913,-0.207558787233341,-0.779446227959139,-0.338850947560341,-0.750791786781136,-0.313204035480718,-1.50453092370009,1.85426039562923,-0.0200792409808555,-2.04651880811757
-89.25,43.25,"lat43.25lon-89.25",NA,NA,NA,"WI",-0.112398368948478,-0.413762061437433,-0.860839089233835,-0.607236509794757,NA,NA,-1.57058071140761,1.42676661770667,NA,NA
-89.25,43.75,"lat43.75lon-89.25",NA,NA,NA,"WI",-0.131804321619009,-0.233904765201696,-1.14240324920235,-0.860520771601815,NA,NA,-1.82162672538724,1.01607762575958,NA,NA
-89.25,44.25,"lat44.25lon-89.25","y",0.5218430228,0.8710319609,"WI",1.18813203950931,0.277494607636355,1.89828389013205,-0.269141277776919,1.83795462422016,-0.0379471387934577,1.4134986842033,1.4538785790523,1.91666874269679,0.149585588676713
-89.25,44.75,"lat44.75lon-89.25",NA,NA,NA,"WI",1.49625092836378,0.341106806521697,2.29528973341549,-0.626086738504523,NA,NA,2.09172817092448,0.848857685452298,NA,NA
-89.25,45.25,"lat45.25lon-89.25",NA,NA,NA,"WI",1.13465529894271,-0.00174223696112485,1.4533068590326,-1.13085303445826,NA,NA,1.34194059280063,0.148478702846165,NA,NA
-89.25,45.75,"lat45.75lon-89.25","y",0.5342988289,1.0375494089,"WI",1.59135946568812,0.0315621153525901,2.1763725382322,-1.13464438183374,2.2058535596946,-0.81086244147517,2.11790554476631,0.0506265671226536,1.49144841417398,1.61690635477439
-89.25,46.25,"lat46.25lon-89.25",NA,NA,NA,"MI - upper",1.53814977420953,-0.371121409053105,1.93578724829542,-1.37152552977846,NA,NA,1.87830905064907,-0.261515905501587,NA,NA
-89.25,46.75,"lat46.75lon-89.25",NA,NA,NA,"MI - upper",0.58846269879045,-0.678722831725766,0.0286956263339677,-1.73994610912588,NA,NA,-0.142275020931053,-0.573363335644247,NA,NA
-89.25,48.75,"lat48.75lon-89.25","n",0.5592099201,1.3705773392,NA,1.50685399872707,-1.02807907951423,NA,NA,NA,NA,NA,NA,NA,NA
-89.25,49.25,"lat49.25lon-89.25",NA,NA,NA,NA,2.63796772160024,-0.604894822418538,NA,NA,NA,NA,NA,NA,NA,NA
-89.25,49.75,"lat49.75lon-89.25",NA,NA,NA,NA,2.78216836744533,-0.551035803571576,NA,NA,NA,NA,NA,NA,NA,NA
-88.75,35.25,"lat35.25lon-88.75",NA,NA,NA,NA,-2.85320812050697,1.30232438871374,NA,NA,NA,NA,NA,NA,NA,NA
-88.75,35.75,"lat35.75lon-88.75",NA,NA,NA,NA,-2.33342520368956,1.31948289213675,NA,NA,NA,NA,NA,NA,NA,NA
-88.75,36.25,"lat36.25lon-88.75",NA,NA,NA,NA,-2.14180290478601,0.95551380807819,NA,NA,NA,NA,NA,NA,NA,NA
-88.75,36.75,"lat36.75lon-88.75",NA,NA,NA,NA,-1.82190595898496,0.830330908648962,NA,NA,NA,NA,NA,NA,NA,NA
-88.75,37.25,"lat37.25lon-88.75",NA,NA,NA,"IL",-1.5589472532875,0.50487668470826,-1.53221430204282,2.50447554648562,NA,NA,NA,NA,NA,NA
-88.75,37.75,"lat37.75lon-88.75",NA,NA,NA,"IL",-1.35631953363812,-0.0819476211094674,-1.58375297414927,1.6733187704728,NA,NA,NA,NA,NA,NA
-88.75,38.25,"lat38.25lon-88.75",NA,NA,NA,"IL",-1.36388883994088,-0.133579773140847,-1.67850329732532,1.53592023777277,NA,NA,NA,NA,NA,NA
-88.75,38.75,"lat38.75lon-88.75","n",0.5198805851,0.2593545979,"IL",-1.61699831820797,-0.494496275296364,-2.64130120928574,0.945167396171507,-2.7195281435047,0.58649198782595,NA,NA,NA,NA
-88.75,39.25,"lat39.25lon-88.75",NA,NA,NA,"IL",-1.48934418478248,-0.275433621811672,-2.34496010119724,1.02613187741604,NA,NA,NA,NA,NA,NA
-88.75,39.75,"lat39.75lon-88.75",NA,NA,NA,"IL",-1.26055836091565,-0.151336095495191,-1.89554340951269,0.950732078385557,NA,NA,NA,NA,NA,NA
-88.75,40.25,"lat40.25lon-88.75",NA,NA,NA,"IL",-1.12888536547953,-0.485434442097107,-1.94658191433712,0.45770389806237,NA,NA,NA,NA,NA,NA
-88.75,40.75,"lat40.75lon-88.75",NA,NA,NA,"IL",-1.02354749157336,-0.184974207594753,-1.736740901266,0.625202370858467,NA,NA,NA,NA,NA,NA
-88.75,41.25,"lat41.25lon-88.75",NA,NA,NA,"IL",-0.7467234403795,0.13010335550102,-0.936378507185919,0.799732487137566,NA,NA,NA,NA,NA,NA
-88.75,41.75,"lat41.75lon-88.75",NA,NA,NA,"IL",-0.536823710228235,0.14269683013288,-0.868324882031914,0.491412459153078,NA,NA,NA,NA,NA,NA
-88.75,42.25,"lat42.25lon-88.75",NA,NA,NA,"IL",-0.147948370523587,-0.158334798550339,-0.626520134558747,0.0147675361180001,NA,NA,NA,NA,NA,NA
-88.75,42.75,"lat42.75lon-88.75",NA,NA,NA,"WI",-0.272174888590651,-0.0351721697849575,-0.777832226241771,0.0172071544813766,NA,NA,-1.63289360425131,2.42119939330159,NA,NA
-88.75,43.25,"lat43.25lon-88.75",NA,NA,NA,"WI",-0.134546867433841,-0.459047312498868,-0.915070670556346,-0.592112378684666,NA,NA,-1.68421674178256,1.44536409669745,NA,NA
-88.75,43.75,"lat43.75lon-88.75",NA,NA,NA,"WI",0.0125547781468545,-0.335623990516023,-0.557730522465885,-0.57664393150813,NA,NA,-1.28081904788065,1.38567974860117,NA,NA
-88.75,44.25,"lat44.25lon-88.75",NA,NA,NA,"WI",0.426889894336094,-0.168684813352427,0.305109492479025,-0.711571137402605,NA,NA,-0.195172777541199,1.01528691829081,NA,NA
-88.75,44.75,"lat44.75lon-88.75",NA,NA,NA,"WI",1.40744993352445,0.0482475049825507,2.16983954899656,-0.723292690855241,NA,NA,1.92163137598169,0.708963761309516,NA,NA
-88.75,45.25,"lat45.25lon-88.75",NA,NA,NA,"WI",1.40012029038283,-0.129339937865716,1.79198249587803,-1.1963845343337,NA,NA,1.70184090162873,0.0250282473235,NA,NA
-88.75,45.75,"lat45.75lon-88.75",NA,NA,NA,"WI",1.44569665014137,-0.218738638591354,1.76388292010476,-1.38619414125971,NA,NA,1.76038707611164,-0.256501120023394,NA,NA
-88.75,46.25,"lat46.25lon-88.75",NA,NA,NA,"MI - upper",1.41645145408894,-0.50997768338919,1.65089077592239,-1.58686547286399,NA,NA,1.72391729902876,-0.516320302673299,NA,NA
-88.75,46.75,"lat46.75lon-88.75",NA,NA,NA,"MI - upper",1.44445608030883,-0.520220342232797,1.66573855197257,-1.47155521882885,NA,NA,1.58304214980088,-0.357499714455532,NA,NA
-88.75,49.25,"lat49.25lon-88.75",NA,NA,NA,NA,2.54327642790621,-0.639371252865537,NA,NA,NA,NA,NA,NA,NA,NA
-88.25,35.25,"lat35.25lon-88.25",NA,NA,NA,NA,-2.6369013441212,1.61611634589567,NA,NA,NA,NA,NA,NA,NA,NA
-88.25,35.75,"lat35.75lon-88.25",NA,NA,NA,NA,-2.31734339446699,1.57463412181361,NA,NA,NA,NA,NA,NA,NA,NA
-88.25,36.25,"lat36.25lon-88.25",NA,NA,NA,NA,-2.06033759277979,1.12909426675094,NA,NA,NA,NA,NA,NA,NA,NA
-88.25,36.75,"lat36.75lon-88.25",NA,NA,NA,NA,-2.0884217867597,0.757940194301469,NA,NA,NA,NA,NA,NA,NA,NA
-88.25,37.25,"lat37.25lon-88.25",NA,NA,NA,NA,-1.62459798311521,0.438427807684551,NA,NA,NA,NA,NA,NA,NA,NA
-88.25,37.75,"lat37.75lon-88.25",NA,NA,NA,"IL",-1.4118076701308,0.0574960747194925,-1.6134997186456,1.88353360080393,NA,NA,NA,NA,NA,NA
-88.25,38.25,"lat38.25lon-88.25",NA,NA,NA,"IL",-1.33655752153263,0.0261736124203943,-1.57308431801324,1.68731092952589,NA,NA,NA,NA,NA,NA
-88.25,38.75,"lat38.75lon-88.25",NA,NA,NA,"IL",-1.6400160668908,-0.272973062793428,-2.5228878095247,1.19302059270778,NA,NA,NA,NA,NA,NA
-88.25,39.25,"lat39.25lon-88.25",NA,NA,NA,"IL",-1.39613065193486,-0.043501394203843,-2.12600089729069,1.23243416264962,NA,NA,NA,NA,NA,NA
-88.25,39.75,"lat39.75lon-88.25",NA,NA,NA,"IL",-1.24986700826607,0.150571720344037,-1.74466764052798,1.21298910672433,NA,NA,NA,NA,NA,NA
-88.25,40.25,"lat40.25lon-88.25",NA,NA,NA,"IL",-1.04337620140786,-0.273079215262791,-1.57595937020116,0.708798444804011,NA,NA,NA,NA,NA,NA
-88.25,40.75,"lat40.75lon-88.25",NA,NA,NA,"IL",-0.877702957942341,-0.0832833929801628,-1.20724785129854,0.791692734184067,NA,NA,NA,NA,NA,NA
-88.25,41.25,"lat41.25lon-88.25",NA,NA,NA,"IL",-0.958364567848051,0.000647239818402257,-1.56219996406254,0.576499201623743,NA,NA,NA,NA,NA,NA
-88.25,41.75,"lat41.75lon-88.25",NA,NA,NA,"IL",-0.322397723395552,0.0962047765441636,-0.436034058229661,0.549302786511203,NA,NA,NA,NA,NA,NA
-88.25,42.25,"lat42.25lon-88.25","n",0.587575514,0.6436124735,"IL",-0.346063794296115,-0.322328159393314,-0.720369569342426,-0.0597715911281491,-0.733556083746206,-0.122723519829563,NA,NA,NA,NA
